Date,Heart rate(count/min)
2024-07-15 17:17:03,69.000
2024-07-15 17:17:04,70.000
2024-07-15 17:17:13,90.000
2024-07-15 17:17:17,99.000
2024-07-15 17:17:19,90.000
2024-07-15 17:17:27,85.000
2024-07-15 17:17:33,81.000
2024-07-15 17:17:38,84.000
2024-07-15 17:17:42,88.000
2024-07-15 17:17:45,87.000
2024-07-15 17:17:49,90.000
2024-07-15 17:17:54,94.000
2024-07-15 17:18:03,84.000
2024-07-15 17:18:07,82.000
2024-07-15 17:18:09,84.000
2024-07-15 17:18:18,80.000
2024-07-15 17:18:19,79.000
2024-07-15 17:18:24,80.000
2024-07-15 17:18:33,72.000
2024-07-15 17:18:38,68.000
2024-07-15 17:18:43,65.000
2024-07-15 17:18:47,63.000
2024-07-15 17:18:49,62.000
2024-07-15 17:18:58,64.000
2024-07-15 17:18:59,64.000
2024-07-15 17:19:08,64.000
2024-07-15 17:19:13,62.000
2024-07-15 17:19:14,62.000
2024-07-15 17:19:19,69.000
2024-07-15 17:19:24,76.000
2024-07-15 17:19:33,74.000
2024-07-15 17:19:37,73.000
2024-07-15 17:19:43,73.000
2024-07-15 17:19:48,71.000
2024-07-15 17:19:53,70.000
2024-07-15 17:19:58,68.000
2024-07-15 17:20:01,67.000
2024-07-15 17:20:04,67.000
2024-07-15 17:20:13,66.000
2024-07-15 17:20:18,66.000
2024-07-15 17:20:19,66.000
2024-07-15 17:20:28,65.000
2024-07-15 17:20:31,65.000
2024-07-15 17:20:34,65.000
2024-07-15 17:20:41,65.000
2024-07-15 17:20:48,66.000
2024-07-15 17:20:51,66.000
2024-07-15 17:20:54,67.000
2024-07-15 17:21:02,68.000
2024-07-15 17:21:08,67.000
2024-07-15 17:21:13,67.000
2024-07-15 17:21:14,67.000
2024-07-15 17:21:19,68.000
2024-07-15 17:21:24,69.000
2024-07-15 17:21:29,72.000
2024-07-15 17:21:34,78.000
2024-07-15 17:21:42,83.000
2024-07-15 17:21:48,74.000
2024-07-15 17:21:53,71.000
2024-07-15 17:21:55,70.000
2024-07-15 17:21:59,69.000
2024-07-15 17:22:08,69.000
2024-07-15 17:22:13,69.000
2024-07-15 17:22:18,70.000
2024-07-15 17:22:19,70.000
2024-07-15 17:22:24,67.000
2024-07-15 17:22:29,69.000
2024-07-15 17:22:38,75.000
2024-07-15 17:22:43,73.000
2024-07-15 17:22:48,70.000
2024-07-15 17:22:53,69.000
2024-07-15 17:22:57,68.000
2024-07-15 17:23:01,69.000
2024-07-15 17:23:04,69.000
2024-07-15 17:23:10,69.000
2024-07-15 17:23:15,69.000
2024-07-15 17:23:23,68.000
2024-07-15 17:23:27,67.000
2024-07-15 17:23:30,67.000
2024-07-15 17:23:37,67.000
2024-07-15 17:23:42,68.000
2024-07-15 17:23:46,68.000
2024-07-15 17:23:52,67.000
2024-07-15 17:23:55,67.000
2024-07-15 17:24:01,66.000
2024-07-15 17:24:08,66.000
2024-07-15 17:24:13,67.000
2024-07-15 17:24:14,67.000
2024-07-15 17:24:19,67.000
2024-07-15 17:24:28,67.000
2024-07-15 17:24:29,66.000
2024-07-15 17:24:36,66.000
2024-07-15 17:24:39,66.000
2024-07-15 17:24:48,67.000
2024-07-15 17:24:53,68.000
2024-07-15 17:24:58,66.000
2024-07-15 17:25:03,67.000
2024-07-15 17:25:05,67.000
2024-07-15 17:25:10,68.000
2024-07-15 17:25:14,70.000
2024-07-15 17:25:23,70.000
2024-07-15 17:25:27,68.000
2024-07-15 17:25:33,69.000
2024-07-15 17:25:34,70.000
2024-07-15 17:25:39,70.000
2024-07-15 17:25:44,67.000
2024-07-15 17:25:51,66.000
2024-07-15 17:25:58,66.000
2024-07-15 17:26:00,67.000
2024-07-15 17:26:04,68.000
2024-07-15 17:26:09,72.000
2024-07-15 17:26:18,75.000
2024-07-15 17:26:19,75.000
2024-07-15 17:26:28,76.000
2024-07-15 17:26:32,75.000
2024-07-15 17:26:38,73.000
2024-07-15 17:26:39,73.000
2024-07-15 17:26:44,73.000
2024-07-15 17:26:53,72.000
2024-07-15 17:26:54,71.000
2024-07-15 17:27:03,70.000
2024-07-15 17:27:08,67.000
2024-07-15 17:27:13,65.000
2024-07-15 17:27:17,64.000
2024-07-15 17:27:23,64.000
2024-07-15 17:27:24,64.000
2024-07-15 17:27:33,67.000
2024-07-15 17:27:36,67.000
2024-07-15 17:27:41,66.000
2024-07-15 17:27:45,65.000
2024-07-15 17:27:53,63.000
2024-07-15 17:27:55,63.000
2024-07-15 17:28:02,65.000
2024-07-15 17:28:04,65.000
2024-07-15 17:28:09,69.000
2024-07-15 17:28:14,72.000
2024-07-15 17:28:22,87.000
2024-07-15 17:28:26,81.000
2024-07-15 17:28:29,82.000
2024-07-15 17:28:38,85.000
2024-07-15 17:28:42,88.000
2024-07-15 17:28:48,91.000
2024-07-15 17:28:49,91.000
2024-07-15 17:28:58,78.000
2024-07-15 17:29:03,84.000
2024-07-15 17:29:06,84.000
2024-07-15 17:29:11,82.000
2024-07-15 17:29:17,80.000
2024-07-15 17:29:22,78.000
2024-07-15 17:29:28,74.000
2024-07-15 17:29:30,73.000
2024-07-15 17:29:38,70.000
2024-07-15 17:29:39,70.000
2024-07-15 17:29:44,69.000
2024-07-15 17:29:52,70.000
2024-07-15 17:29:58,72.000
2024-07-15 17:29:59,71.000
2024-07-15 17:30:04,71.000
2024-07-15 17:30:09,70.000
2024-07-15 17:30:18,68.000
2024-07-15 17:30:20,67.000
2024-07-15 17:30:27,70.000
2024-07-15 17:30:29,70.000
2024-07-15 17:30:38,72.000
2024-07-15 17:30:42,74.000
2024-07-15 17:30:45,73.000
2024-07-15 17:30:53,66.000
2024-07-15 17:30:54,66.000
2024-07-15 17:31:01,68.000
2024-07-15 17:31:08,68.000
2024-07-15 17:31:13,68.000
2024-07-15 17:31:15,66.000
2024-07-15 17:31:19,68.000
2024-07-15 17:31:26,71.000
2024-07-15 17:31:29,70.000
2024-07-15 17:31:34,74.000
2024-07-15 17:31:43,78.000
2024-07-15 17:31:48,74.000
2024-07-15 17:31:53,72.000
2024-07-15 17:31:56,71.000
2024-07-15 17:31:59,70.000
2024-07-15 17:32:06,71.000
2024-07-15 17:32:11,75.000
2024-07-15 17:32:18,79.000
2024-07-15 17:32:23,74.000
2024-07-15 17:32:28,70.000
2024-07-15 17:32:29,70.000
2024-07-15 17:32:38,79.000
2024-07-15 17:32:39,79.000
2024-07-15 17:32:48,72.000
2024-07-15 17:32:53,68.000
2024-07-15 17:32:54,67.000
2024-07-15 17:32:59,70.000
2024-07-15 17:33:08,80.000
2024-07-15 17:33:13,76.000
2024-07-15 17:33:15,75.000
2024-07-15 17:33:23,69.000
2024-07-15 17:33:24,69.000
2024-07-15 17:33:29,69.000
2024-07-15 17:33:34,69.000
2024-07-15 17:33:39,69.000
2024-07-15 17:33:44,71.000
2024-07-15 17:33:53,69.000
2024-07-15 17:33:58,66.000
2024-07-15 17:34:02,65.000
2024-07-15 17:34:04,64.000
2024-07-15 17:34:13,68.000
2024-07-15 17:34:18,68.000
2024-07-15 17:34:23,66.000
2024-07-15 17:34:28,63.000
2024-07-15 17:34:33,62.000
2024-07-15 17:34:37,62.000
2024-07-15 17:34:40,62.000
2024-07-15 17:34:44,66.000
2024-07-15 17:34:53,87.000
2024-07-15 17:34:56,88.000
2024-07-15 17:35:00,77.000
2024-07-15 17:35:08,69.000
2024-07-15 17:35:13,66.000
2024-07-15 17:35:18,65.000
2024-07-15 17:35:19,66.000
2024-07-15 17:35:28,79.000
2024-07-15 17:35:33,75.000
2024-07-15 17:35:38,72.000
2024-07-15 17:35:43,72.000
2024-07-15 17:35:48,71.000
2024-07-15 17:35:50,69.000
2024-07-15 17:35:54,69.000
2024-07-15 17:36:03,71.000
2024-07-15 17:36:06,70.000
2024-07-15 17:36:12,68.000
2024-07-15 17:36:14,67.000
2024-07-15 17:36:19,68.000
2024-07-15 17:36:25,74.000
2024-07-15 17:36:32,69.000
2024-07-15 17:36:38,71.000
2024-07-15 17:36:41,71.000
2024-07-15 17:36:48,72.000
2024-07-15 17:36:52,71.000
2024-07-15 17:36:56,70.000
2024-07-15 17:36:59,71.000
2024-07-15 17:37:08,78.000
2024-07-15 17:37:10,78.000
2024-07-15 17:37:14,80.000
2024-07-15 17:37:23,73.000
2024-07-15 17:37:28,69.000
2024-07-15 17:37:31,69.000
2024-07-15 17:37:34,69.000
2024-07-15 17:37:39,70.000
2024-07-15 17:37:47,77.000
2024-07-15 17:37:50,75.000
2024-07-15 17:37:58,72.000
2024-07-15 17:38:03,69.000
2024-07-15 17:38:08,68.000
2024-07-15 17:38:09,69.000
2024-07-15 17:38:18,63.000
2024-07-15 17:38:23,62.000
2024-07-15 17:38:24,62.000
2024-07-15 17:38:31,67.000
2024-07-15 17:38:34,69.000
2024-07-15 17:38:43,70.000
2024-07-15 17:38:48,68.000
2024-07-15 17:38:52,68.000
2024-07-15 17:38:56,69.000
2024-07-15 17:38:59,69.000
2024-07-15 17:39:08,71.000
2024-07-15 17:39:12,69.000
2024-07-15 17:39:14,69.000
2024-07-15 17:39:41,66.000
2024-07-15 17:45:19,65.000
2024-07-15 17:53:08,68.000
2024-07-15 17:57:06,60.000
2024-07-15 18:02:28,60.972
2024-07-15 18:02:33,61.000
2024-07-15 18:07:04,63.000
2024-07-15 18:09:06,65.000
2024-07-15 18:22:49,81.000
2024-07-15 18:30:50,80.000
2024-07-15 18:36:02,87.000
2024-07-15 18:48:14,68.000
2024-07-15 18:49:41,72.000
2024-07-15 18:57:07,64.000
2024-07-15 18:58:49,69.000
2024-07-15 19:05:40,62.000
2024-07-15 19:09:20,63.000
2024-07-15 19:14:30,61.000
2024-07-15 19:21:03,63.000
2024-07-15 19:27:40,67.000
2024-07-15 19:31:57,64.000
2024-07-15 19:33:37,63.000
2024-07-15 19:33:57,61.961
2024-07-15 19:38:59,70.000
2024-07-15 19:47:00,70.000
2024-07-15 19:50:00,72.000
2024-07-15 19:57:51,65.000
2024-07-15 19:59:14,64.000
2024-07-15 20:06:59,60.000
2024-07-15 20:11:55,66.000
2024-07-15 20:14:51,59.000
2024-07-15 20:20:26,64.000
2024-07-15 20:26:40,60.000
2024-07-15 20:32:23,74.000
2024-07-15 20:34:30,76.000
2024-07-15 20:42:36,89.000
2024-07-15 20:59:16,84.000
2024-07-15 21:08:55,79.000
2024-07-16 07:01:29,64.000
2024-07-16 07:07:16,59.000
2024-07-16 07:09:16,59.000
2024-07-16 07:15:06,61.939
2024-07-16 07:15:54,63.000
2024-07-16 07:21:57,61.000
2024-07-16 07:27:14,62.000
2024-07-16 07:30:16,61.964
2024-07-16 07:31:04,60.000
2024-07-16 07:35:48,60.000
2024-07-16 07:41:14,56.000
2024-07-16 07:46:38,58.000
2024-07-16 07:48:36,61.000
2024-07-16 07:52:03,69.000
2024-07-16 07:57:09,71.000
2024-07-16 08:00:33,70.000
2024-07-16 08:07:33,63.000
2024-07-16 08:11:22,60.000
2024-07-16 08:15:16,66.000
2024-07-16 08:19:12,72.000
2024-07-16 08:23:26,71.000
2024-07-16 08:30:51,75.000
2024-07-16 08:35:35,58.000
2024-07-16 08:40:08,89.000
2024-07-16 08:42:26,110.000
2024-07-16 08:44:47,101.000
2024-07-16 08:45:10,121.000
2024-07-16 08:45:11,121.000
2024-07-16 08:45:16,119.000
2024-07-16 08:45:25,111.000
2024-07-16 08:45:30,104.000
2024-07-16 08:45:35,102.000
2024-07-16 08:45:39,102.000
2024-07-16 08:45:41,102.000
2024-07-16 08:47:36,80.000
2024-07-16 08:49:48,105.000
2024-07-16 08:51:04,72.000
2024-07-16 08:53:48,83.000
2024-07-16 08:54:54,71.000
2024-07-16 08:59:50,96.000
2024-07-16 09:02:17,117.000
2024-07-16 09:04:50,76.000
2024-07-16 09:07:29,92.000
2024-07-16 09:08:07,109.000
2024-07-16 09:08:08,110.000
2024-07-16 09:08:16,108.000
2024-07-16 09:08:20,94.000
2024-07-16 09:08:24,96.000
2024-07-16 09:08:32,98.000
2024-07-16 09:08:34,97.000
2024-07-16 09:08:38,96.000
2024-07-16 09:08:47,97.000
2024-07-16 09:08:49,96.000
2024-07-16 09:08:57,98.000
2024-07-16 09:09:01,98.000
2024-07-16 09:14:32,103.000
2024-07-16 09:21:38,63.000
2024-07-16 09:32:06,63.000
2024-07-16 09:51:49,87.000
2024-07-16 09:52:41,65.000
2024-07-16 09:54:06,60.000
2024-07-16 09:58:48,61.000
2024-07-16 10:06:36,64.000
2024-07-16 10:10:30,82.000
2024-07-16 10:12:13,72.000
2024-07-16 10:13:41,61.000
2024-07-16 10:21:45,64.000
2024-07-16 10:24:28,61.000
2024-07-16 10:32:51,59.000
2024-07-16 10:36:36,63.000
2024-07-16 10:42:11,61.000
2024-07-16 10:45:00,64.000
2024-07-16 10:52:58,64.000
2024-07-16 10:54:15,61.000
2024-07-16 10:59:26,60.000
2024-07-16 11:04:16,63.000
2024-07-16 11:09:51,62.000
2024-07-16 11:15:15,73.000
2024-07-16 11:15:54,58.000
2024-07-16 11:22:30,58.000
2024-07-16 11:23:11,60.378
2024-07-16 11:27:32,63.000
2024-07-16 11:33:07,61.000
2024-07-16 11:37:35,58.000
2024-07-16 11:38:55,63.000
2024-07-16 11:48:16,60.000
2024-07-16 11:52:05,59.000
2024-07-16 11:57:51,61.000
2024-07-16 12:01:19,59.000
2024-07-16 12:06:02,60.000
2024-07-16 12:12:01,61.000
2024-07-16 12:17:16,60.000
2024-07-16 12:22:03,69.000
2024-07-16 12:27:51,62.000
2024-07-16 12:32:19,58.000
2024-07-16 12:37:51,60.000
2024-07-16 12:40:26,65.000
2024-07-16 12:43:27,66.000
2024-07-16 12:48:35,64.000
2024-07-16 12:57:20,67.000
2024-07-16 13:00:27,67.000
2024-07-16 13:06:56,61.000
2024-07-16 13:08:26,60.000
2024-07-16 13:14:55,60.000
2024-07-16 13:21:09,60.000
2024-07-16 13:25:40,59.000
2024-07-16 13:28:33,59.000
2024-07-16 13:34:28,59.000
2024-07-16 13:39:08,57.000
2024-07-16 13:46:44,60.000
2024-07-16 13:51:44,60.000
2024-07-16 13:55:53,76.000
2024-07-16 13:56:20,70.000
2024-07-16 13:59:44,77.000
2024-07-16 14:02:48,70.000
2024-07-16 14:06:23,61.000
2024-07-16 14:10:55,61.000
2024-07-16 14:22:39,63.000
2024-07-16 14:26:20,56.000
2024-07-16 14:33:16,60.000
2024-07-16 14:37:39,63.000
2024-07-16 14:43:03,66.000
2024-07-16 14:47:15,60.000
2024-07-16 14:50:01,87.000
2024-07-16 14:50:06,86.000
2024-07-16 14:50:09,87.000
2024-07-16 14:50:13,88.000
2024-07-16 14:50:21,89.000
2024-07-16 14:50:22,90.000
2024-07-16 14:50:31,90.000
2024-07-16 14:50:32,89.000
2024-07-16 14:50:38,87.000
2024-07-16 14:50:42,87.000
2024-07-16 14:50:49,84.000
2024-07-16 14:50:56,84.000
2024-07-16 14:50:57,83.000
2024-07-16 14:51:02,85.000
2024-07-16 14:51:11,81.000
2024-07-16 14:51:16,81.000
2024-07-16 14:51:17,81.000
2024-07-16 14:51:22,81.000
2024-07-16 14:51:39,84.000
2024-07-16 14:51:46,82.000
2024-07-16 14:51:48,83.000
2024-07-16 14:51:53,86.000
2024-07-16 14:52:01,84.000
2024-07-16 14:52:03,84.000
2024-07-16 14:53:58,74.000
2024-07-16 15:05:59,54.000
2024-07-16 15:14:13,55.000
2024-07-16 15:26:16,62.000
2024-07-16 15:26:25,57.900
2024-07-16 15:28:51,59.000
2024-07-16 15:37:28,61.000
2024-07-16 15:41:13,61.000
2024-07-16 15:45:07,64.000
2024-07-16 15:51:58,61.000
2024-07-16 15:56:56,55.000
2024-07-16 16:00:36,59.000
2024-07-16 16:05:25,54.000
2024-07-16 16:13:20,54.000
2024-07-16 16:15:22,57.000
2024-07-16 16:20:07,59.000
2024-07-16 16:28:09,91.000
2024-07-16 16:30:42,71.000
2024-07-16 16:33:16,77.000
2024-07-16 16:40:05,64.000
2024-07-16 16:48:25,86.000
2024-07-16 16:53:53,80.000
2024-07-16 16:59:39,67.000
2024-07-16 17:03:30,62.000
2024-07-16 17:08:33,68.000
2024-07-16 17:14:22,70.000
2024-07-16 17:19:10,67.000
2024-07-16 17:28:12,80.000
2024-07-16 17:33:14,71.000
2024-07-16 17:35:28,76.000
2024-07-16 17:40:52,59.000
2024-07-16 17:44:02,79.000
2024-07-16 17:53:19,69.000
2024-07-16 17:55:33,74.000
2024-07-16 18:00:42,68.000
2024-07-16 18:03:45,72.000
2024-07-16 18:12:35,76.000
2024-07-16 18:26:58,71.000
2024-07-16 18:31:35,85.000
2024-07-16 18:35:27,65.000
2024-07-16 18:40:24,69.000
2024-07-16 18:47:16,64.000
2024-07-16 18:50:31,63.000
2024-07-16 18:53:51,66.000
2024-07-16 18:58:33,65.000
2024-07-16 19:03:33,64.000
2024-07-16 19:09:34,64.000
2024-07-16 19:14:49,67.000
2024-07-16 19:19:25,64.090
2024-07-16 19:20:06,64.000
2024-07-16 19:23:30,63.000
2024-07-16 19:42:04,81.000
2024-07-16 19:47:09,65.000
2024-07-16 19:49:35,62.000
2024-07-16 19:53:37,62.000
2024-07-16 19:57:19,86.000
2024-07-16 19:57:23,86.000
2024-07-16 19:57:29,89.000
2024-07-16 19:57:32,88.000
2024-07-16 19:57:39,89.000
2024-07-16 19:57:41,90.000
2024-07-16 19:57:49,101.000
2024-07-16 19:57:50,102.000
2024-07-16 19:57:58,110.000
2024-07-16 19:58:04,113.000
2024-07-16 19:58:05,113.000
2024-07-16 19:58:14,118.000
2024-07-16 19:58:15,119.000
2024-07-16 19:58:23,127.000
2024-07-16 19:58:29,128.000
2024-07-16 19:58:31,130.000
2024-07-16 19:58:39,133.000
2024-07-16 19:58:40,133.000
2024-07-16 19:58:45,134.000
2024-07-16 19:58:54,136.000
2024-07-16 19:58:56,136.000
2024-07-16 19:59:04,138.000
2024-07-16 19:59:05,139.000
2024-07-16 19:59:10,139.000
2024-07-16 19:59:18,137.000
2024-07-16 19:59:20,137.000
2024-07-16 19:59:28,135.000
2024-07-16 19:59:30,135.000
2024-07-16 19:59:39,129.000
2024-07-16 19:59:42,130.000
2024-07-16 19:59:45,130.000
2024-07-16 19:59:54,132.000
2024-07-16 19:59:55,132.000
2024-07-16 20:00:04,133.000
2024-07-16 20:00:05,133.000
2024-07-16 20:00:12,134.000
2024-07-16 20:00:15,135.000
2024-07-16 20:00:20,134.000
2024-07-16 20:00:29,138.000
2024-07-16 20:00:33,137.000
2024-07-16 20:00:39,137.000
2024-07-16 20:00:41,137.000
2024-07-16 20:00:47,138.000
2024-07-16 20:00:54,137.000
2024-07-16 20:00:57,138.000
2024-07-16 20:01:00,138.000
2024-07-16 20:01:09,136.000
2024-07-16 20:01:14,137.000
2024-07-16 20:01:19,139.000
2024-07-16 20:01:22,139.000
2024-07-16 20:01:29,139.000
2024-07-16 20:01:32,139.000
2024-07-16 20:01:35,139.000
2024-07-16 20:01:43,140.000
2024-07-16 20:01:49,141.000
2024-07-16 20:01:50,141.000
2024-07-16 20:01:56,141.000
2024-07-16 20:02:00,141.000
2024-07-16 20:02:06,141.000
2024-07-16 20:02:14,138.000
2024-07-16 20:02:19,139.000
2024-07-16 20:02:20,138.000
2024-07-16 20:02:28,138.000
2024-07-16 20:02:30,139.000
2024-07-16 20:02:35,138.000
2024-07-16 20:02:44,139.000
2024-07-16 20:02:49,142.000
2024-07-16 20:02:53,141.000
2024-07-16 20:02:55,141.000
2024-07-16 20:03:04,141.000
2024-07-16 20:03:09,139.000
2024-07-16 20:03:11,139.000
2024-07-16 20:03:15,139.000
2024-07-16 20:03:24,140.000
2024-07-16 20:03:27,139.000
2024-07-16 20:03:34,139.000
2024-07-16 20:03:36,139.000
2024-07-16 20:03:40,140.000
2024-07-16 20:03:47,141.000
2024-07-16 20:03:50,143.000
2024-07-16 20:03:59,144.000
2024-07-16 20:04:04,144.000
2024-07-16 20:04:06,144.000
2024-07-16 20:04:11,146.000
2024-07-16 20:04:16,146.000
2024-07-16 20:04:21,146.000
2024-07-16 20:04:29,137.000
2024-07-16 20:04:34,133.000
2024-07-16 20:04:39,132.000
2024-07-16 20:04:44,133.000
2024-07-16 20:04:46,133.000
2024-07-16 20:04:54,134.000
2024-07-16 20:04:59,134.000
2024-07-16 20:05:00,135.000
2024-07-16 20:05:06,138.000
2024-07-16 20:05:10,138.000
2024-07-16 20:05:19,140.000
2024-07-16 20:05:22,142.000
2024-07-16 20:05:28,143.000
2024-07-16 20:05:34,143.000
2024-07-16 20:05:38,143.000
2024-07-16 20:05:44,144.000
2024-07-16 20:05:45,144.000
2024-07-16 20:05:51,143.000
2024-07-16 20:05:55,145.000
2024-07-16 20:06:00,146.000
2024-07-16 20:06:07,142.000
2024-07-16 20:06:10,142.000
2024-07-16 20:06:16,142.000
2024-07-16 20:06:22,142.000
2024-07-16 20:06:27,142.000
2024-07-16 20:06:34,143.000
2024-07-16 20:06:38,144.000
2024-07-16 20:06:40,144.000
2024-07-16 20:06:46,145.000
2024-07-16 20:06:53,147.000
2024-07-16 20:06:55,147.000
2024-07-16 20:07:00,146.000
2024-07-16 20:07:06,152.000
2024-07-16 20:07:10,153.000
2024-07-16 20:07:19,143.000
2024-07-16 20:07:21,142.000
2024-07-16 20:07:29,140.000
2024-07-16 20:07:30,140.000
2024-07-16 20:07:39,138.000
2024-07-16 20:07:40,138.000
2024-07-16 20:07:48,140.000
2024-07-16 20:07:50,141.000
2024-07-16 20:07:56,142.000
2024-07-16 20:08:04,143.000
2024-07-16 20:08:05,143.000
2024-07-16 20:08:10,146.000
2024-07-16 20:08:19,146.000
2024-07-16 20:08:20,146.000
2024-07-16 20:08:29,148.000
2024-07-16 20:08:30,148.000
2024-07-16 20:08:36,149.000
2024-07-16 20:08:44,146.000
2024-07-16 20:08:48,145.000
2024-07-16 20:08:53,143.000
2024-07-16 20:08:56,142.000
2024-07-16 20:09:00,141.000
2024-07-16 20:09:08,140.000
2024-07-16 20:09:10,139.000
2024-07-16 20:09:19,137.000
2024-07-16 20:09:21,137.000
2024-07-16 20:09:29,137.000
2024-07-16 20:09:34,137.000
2024-07-16 20:09:35,138.000
2024-07-16 20:09:40,138.000
2024-07-16 20:09:48,142.000
2024-07-16 20:09:52,143.000
2024-07-16 20:09:55,144.000
2024-07-16 20:10:04,145.000
2024-07-16 20:10:05,146.000
2024-07-16 20:10:10,147.000
2024-07-16 20:10:15,148.000
